First Name,Last Name,Action,Flight ID,Origin Airport,Destination Airport,Ticket Type,Ticket Quantity
Amanda,Baker,Buy,1164,ELP,HND,First Class,6
Angela,Walker,Buy,764,ELP,LHR,Business Class,4
Kimberly,Kline,Buy,576,ELP,LAS,Main Cabin,2
Jesse,Montgomery,Buy,167,YYZ,ELP,Main Cabin,8
Justin,Hawkins,Buy,421,BOS,LAX,Business Class,2
Todd,Brooks,Buy,1218,CJS,MEX,Main Cabin,3
Mickey,Mouse,Buy,630,ELP,DFW,Business Class,2
Tanya,Turner,Buy,1001,LAX,ELP,First Class,6
Alyssa,Poole,Buy,626,ELP,HND,First Class,4
Alondra,GonzalezAyala,Buy,877,ELP,CUN,First Class,8
Crystal,Walker,Buy,38,ELP,LAS,First Class,6
Philip,Collins,Buy,682,MEX,CJS,First Class,1
Ruben,CarmonaMedrano,Buy,623,CDG,ELP,Business Class,5
Beast,Disney,Buy,221,LAS,ELP,Main Cabin,6
Olivia,Romero,Buy,1074,ELP,HND,Business Class,2
Jessica,Ramirez,Buy,579,LAS,ELP,Main Cabin,4
Christopher,Dominguez,Buy,1023,BOS,ELP,First Class,2
Susan,Garcia,Buy,802,CDG,ELP,Main Cabin,6
Steven,Owens,Buy,1188,ELP,ATL,First Class,4
Sean,Hernandez,Buy,694,LAX,BOS,Business Class,4
Jorge,Huerta,Buy,447,HND,ELP,Business Class,5
Brett,Wallace,Buy,555,ORD,ELP,First Class,6
Jafar,Aladdin,Buy,416,ORL,LAX,Business Class,4
David,Cox,Buy,1170,ELP,DFW,Main Cabin,7
William,Ortiz,Buy,94,DFW,ELP,Main Cabin,3
Robert,Lyons,Buy,984,ELP,HND,Main Cabin,1
John,Blair,Buy,1263,DFW,ELP,Main Cabin,8
Anthony,Carson,Buy,1153,ELP,YYZ,First Class,6
Brandon,Neal,Buy,1140,BOS,LAX,Main Cabin,3
Steven,Hartman,Buy,1258,HND,ELP,Business Class,3
Dawn,King,Buy,397,ELP,LAS,First Class,5
Mario,Walker,Buy,1104,ELP,JFK,Business Class,3
Allen,Arnold,Buy,1009,ELP,ATL,Main Cabin,2
Bradley,Bell,Buy,134,ELP,LHR,First Class,6
Kylie,Summers,Buy,1146,ELP,CUN,Main Cabin,7
Cheryl,Wilson,Buy,1136,ORL,LAX,Main Cabin,4
Teresa,Taylor,Buy,9,LAX,ELP,First Class,4
Quasimodo,Disney,Buy,988,HND,ELP,Business Class,6
Thomas,Clark,Buy,271,ELP,DFW,First Class,4
Matthew,Khan,Buy,85,ELP,HND,First Class,2
Erin,Barton,Buy,110,ELP,ATL,Business Class,8
Richard,Blackwell,Buy,378,ELP,ATL,Business Class,6
Mercedes,Nichols,Buy,940,LAS,ELP,Main Cabin,8
Devin,Diaz,Buy,51,MEX,CJS,Business Class,1
John,Jones,Buy,581,LAS,ELP,Main Cabin,5
James,Romero,Buy,1312,MEX,CJS,Business Class,3
Maria,Mitchell,Buy,1322,BOS,LAX,Main Cabin,8
David,Johnson,Buy,890,ELP,CDG,Main Cabin,7
Joanna,Knight,Buy,618,ELP,CDG,Main Cabin,4
Ashley,Wilcox,Buy,600,BOS,LAX,Business Class,3
Omar,Hoang,Buy,1287,JFK,ELP,Main Cabin,3
Shannon,White,Buy,168,ELP,CDG,First Class,4
Joshua,Gomez,Buy,176,ELP,HND,First Class,8
Bryan,Hardy,Buy,901,ELP,DFW,Main Cabin,7
Mary,Cruz,Buy,925,ELP,JFK,First Class,3
Elizabeth,Reyes,Buy,605,LAX,BOS,Business Class,7
Victoria,Martin,Buy,1047,LAX,ORL,Main Cabin,2
Gina,Swanson,Buy,920,ELP,ATL,First Class,5
Jessica,Frye,Buy,969,CUN,ELP,Main Cabin,6
Alberto,Villegas,Buy,50,CJS,MEX,First Class,4
Sean,Smith,Buy,748,JFK,ELP,Business Class,5
Crystal,Rice,Buy,841,ELP,BOS,First Class,2
Ashley,Romero,Buy,438,ELP,CDG,First Class,8
Emma,Padilla,Buy,1086,ELP,LAX,Main Cabin,4
Emily,Chang,Buy,143,MEX,CJS,Business Class,4
Karla,Johnson,Buy,759,LAS,ELP,Business Class,8
Robert,Davis,Buy,241,BOS,LAX,Main Cabin,3
Amy,Parsons,Buy,465,ORD,ELP,Main Cabin,8
Alyssa,Kelly,Buy,1179,LAX,ELP,Main Cabin,7
Nicholas,Smith,Buy,851,LAS,ELP,Business Class,5
Samantha,Howell,Buy,1287,JFK,ELP,Main Cabin,6
Gregory,Maxwell,Buy,874,LAX,BOS,Business Class,2
Lori,Livingston,Buy,812,ELP,DFW,First Class,4
Kimberly,Johnson,Buy,1294,BOS,ELP,Business Class,5
Kendra,Sawyer,Buy,468,ELP,ATL,First Class,2
Crystal,Hudson,Buy,1184,ELP,ORD,Business Class,3
Brandon,Dillon,Buy,693,LAX,BOS,Business Class,3
Tami,Weaver,Buy,1227,LAX,ORL,First Class,6
Samantha,May,Buy,39,LAS,ELP,Main Cabin,1
Marissa,Henry,Buy,930,ELP,BOS,First Class,7
Lisa,Jackson,Buy,890,ELP,CDG,Business Class,6
Tom,Perez,Buy,150,BOS,LAX,Business Class,5
James,Henderson,Buy,31,ELP,BOS,Business Class,1
Alyssa,Smith,Buy,820,LAX,ELP,Business Class,8
James,Romero,Buy,1275,ORD,ELP,Business Class,7
Brian,Gates,Buy,1076,ELP,HND,First Class,2
Gary,Park,Buy,5,DFW,ELP,Business Class,6
Sheila,Lewis,Buy,1275,ORD,ELP,First Class,1
Lilo,Disney,Buy,448,HND,ELP,Main Cabin,8
Emily,Cole,Buy,1272,ELP,ORD,Main Cabin,2
Gary,Miller,Buy,35,BOS,ELP,Business Class,3
David,Thomas,Buy,1054,LAX,BOS,Business Class,8
Teresa,Taylor,Buy,969,CUN,ELP,Business Class,3
Hector,Whitney,Buy,942,ELP,LHR,Business Class,4
Gary,Mckenzie,Buy,239,LAX,ORL,First Class,5
Suzanne,Kennedy,Buy,654,ELP,JFK,Business Class,1
Gary,Smith,Buy,1333,ELP,YYZ,Main Cabin,1
Andrew,Torres,Buy,853,ELP,LHR,Business Class,1
Theresa,Macias,Buy,892,CDG,ELP,Business Class,2
Scar,Lion,Buy,397,ELP,LAS,Business Class,8
David,Thomas,Buy,1008,ELP,ATL,Main Cabin,6
Miranda,Walker,Buy,361,ELP,DFW,First Class,7
Thomas,Sanders,Buy,1073,CDG,ELP,First Class,7
David,Clark,Buy,594,ORL,LAX,Business Class,1
Paula,Wyatt,Buy,302,ELP,BOS,Main Cabin,2
Jasmine,Disney,Buy,573,BOS,ELP,First Class,4
Bella,Quintero,Buy,606,ELP,CUN,Business Class,1
Eric,Vazquez,Buy,441,CDG,ELP,First Class,3
Jafar,Aladdin,Buy,1147,ELP,CUN,First Class,2
Philip,Zamora,Buy,1160,ELP,CDG,Business Class,5
Patricia,Mcdonald,Buy,534,ELP,HND,Business Class,7
Kirsten,Robinson,Buy,349,ELP,CDG,Business Class,5
Daniel,Hampton,Buy,31,ELP,BOS,Business Class,4
Christopher,Osborne,Buy,952,MEX,CJS,Main Cabin,1
Philip,Chaney,Buy,130,LAS,ELP,Main Cabin,7
Ricardo,Rodriguez,Buy,296,ELP,JFK,Business Class,2
Eric,Ramos,Buy,717,HND,ELP,First Class,3
Kylie,King,Buy,293,ATL,ELP,First Class,6
Rachel,Roberson,Buy,551,LAX,ELP,First Class,6
George,Wood,Buy,278,ELP,LAX,First Class,6
James,Brennan,Buy,229,CJS,MEX,First Class,3
Joel,Arellano,Buy,422,BOS,LAX,Business Class,4
Derek,Irwin,Buy,971,CUN,ELP,First Class,4
Emily,Estes,Buy,817,ELP,LAX,Main Cabin,6
Hunter,Moore,Buy,26,ELP,JFK,First Class,5
Joe,Cochran,Buy,562,ATL,ELP,First Class,3
Sheila,Lewis,Buy,8,ELP,LAX,Business Class,2
Nicholas,Anderson,Buy,171,CDG,ELP,First Class,6
Benjamin,Ramirez,Buy,1228,LAX,ORL,First Class,4
Mary,Church,Buy,144,ORL,LAX,Business Class,6
Erin,Jones,Buy,431,CUN,ELP,Main Cabin,3
Elizabeth,Cordova,Buy,1063,ELP,YYZ,Business Class,3
Jose,Farley,Buy,747,JFK,ELP,Main Cabin,2
Joshua,Banks,Buy,78,ELP,CDG,Main Cabin,4
Jamie,Brown,Buy,267,HND,ELP,Main Cabin,7
Renee,Zimmerman,Buy,599,LAX,ORL,First Class,2
Carmen,Hays,Buy,1160,ELP,CDG,First Class,4
Courtney,Olsen,Buy,1063,ELP,YYZ,Main Cabin,6
Garab,Dorji,Buy,679,CJS,MEX,Business Class,2
Linda,Robles,Buy,504,ORL,LAX,Main Cabin,2
Jacob,Norton,Buy,1241,CUN,ELP,First Class,2
Olivia,Richardson,Buy,954,ORL,LAX,Business Class,1
Megan,Smith,Buy,248,ELP,CUN,Business Class,4
Hercules,Disney,Buy,560,ELP,ATL,First Class,3
Jacqueline,Dunn,Buy,230,CJS,MEX,Main Cabin,1
Jasmine,Disney,Buy,1299,LAS,ELP,First Class,7
Kevin,Harrison,Buy,623,CDG,ELP,Business Class,8
Ray,Huynh,Buy,202,ATL,ELP,First Class,5
Joel,Arellano,Buy,316,LHR,ELP,Main Cabin,4
Thomas,Stevenson,Buy,797,YYZ,ELP,Main Cabin,8
Cesar,Jones,Buy,1281,ATL,ELP,First Class,8
Allison,Weaver,Buy,863,MEX,CJS,First Class,2
Kim,Buckley,Buy,1261,ELP,DFW,First Class,5
Lindsay,Webster,Buy,624,ELP,HND,First Class,3
Rachel,Roberson,Buy,254,ELP,YYZ,First Class,4
Ethan,Holmes,Buy,290,ELP,ATL,Business Class,4
John,White,Buy,1328,ELP,CUN,First Class,5
Emily,Richardson,Buy,723,DFW,ELP,First Class,5
Dean,Smith,Buy,156,ELP,CUN,Business Class,6
Samantha,Howell,Buy,1093,ELP,ORD,Main Cabin,5
Rebecca,Fisher,Buy,1151,CUN,ELP,Main Cabin,5
Hannah,Arias,Buy,1225,ORL,LAX,Main Cabin,2
Gabriela,SigalaAcosta,Buy,1289,JFK,ELP,Business Class,8
Kevin,Scott,Buy,483,BOS,ELP,Business Class,8
Kevin,Larson,Buy,418,LAX,ORL,Main Cabin,4
Tiffany,May,Buy,221,LAS,ELP,First Class,1
James,Henderson,Buy,50,CJS,MEX,Business Class,8
James,Brennan,Buy,973,ELP,YYZ,Business Class,3
Martin,Edwards,Buy,191,LAX,ELP,Business Class,6
Joshua,Meadows,Buy,717,HND,ELP,Main Cabin,3
Douglas,Hernandez,Buy,51,MEX,CJS,Business Class,8
Travis,Burton,Buy,931,ELP,BOS,First Class,3
Donald,Ramirez,Buy,733,ELP,ORD,Business Class,2
Gregory,Carr,Buy,449,HND,ELP,Business Class,4
Tom,Perez,Buy,205,ELP,JFK,Main Cabin,8
Jacqueline,Dunn,Buy,701,CUN,ELP,First Class,2
Ashley,Evans,Buy,935,BOS,ELP,First Class,5
Thomas,King,Buy,324,ORL,LAX,Business Class,8
Allison,Chang,Buy,926,ELP,JFK,Business Class,3
Sheri,Adams,Buy,705,YYZ,ELP,Main Cabin,6
John,Hansen,Buy,1339,ELP,CDG,First Class,8
Timothy,Greene,Buy,1118,ELP,LAS,First Class,8
Keith,Christensen,Buy,781,BOS,LAX,Main Cabin,1
Anthony,Barber,Buy,287,ORD,ELP,Main Cabin,2
Wesley,Lambert,Buy,661,ELP,BOS,Main Cabin,3
William,Adkins,Buy,1261,ELP,DFW,First Class,4
Francisco,Vazquez,Buy,471,ATL,ELP,Business Class,3
Ashley,Morales,Buy,672,ELP,LHR,Business Class,6
Gregory,Sullivan,Buy,1320,BOS,LAX,Main Cabin,5
Jason,Burke,Buy,418,LAX,ORL,Main Cabin,6
Ashley,Jones,Buy,1304,ELP,LHR,First Class,6
Lisa,Stafford,Buy,572,ELP,BOS,Business Class,1
Emily,Cole,Buy,358,HND,ELP,Main Cabin,3
Laura,Smith,Buy,105,ORD,ELP,Main Cabin,7
Joseph,Robinson,Buy,203,ATL,ELP,Business Class,6
Gina,Swanson,Buy,1309,CJS,MEX,Business Class,6
Daniel,Olson,Buy,166,YYZ,ELP,First Class,3
Ronald,Kent,Buy,669,LAS,ELP,Main Cabin,8
Jamie,Hernandez,Buy,800,ELP,CDG,First Class,4
James,Pittman,Buy,532,CDG,ELP,Business Class,4
Paul,Fisher,Buy,556,ORD,ELP,Main Cabin,8
Jared,Scott,Buy,688,LAX,ORL,First Class,5
Samuel,Harrington,Buy,821,LAX,ELP,Main Cabin,4
Karla,Johnson,Buy,852,ELP,LHR,Main Cabin,6
Thomas,Sanders,Buy,1190,ELP,ATL,First Class,1
Stephanie,Williams,Buy,829,ELP,ATL,Business Class,3
Gary,Mckenzie,Buy,960,BOS,LAX,Business Class,4
Tiffany,May,Buy,323,MEX,CJS,Business Class,5
Amber,Sellers,Buy,197,ORD,ELP,Main Cabin,7
Alyssa,Kelly,Buy,696,ELP,CUN,First Class,8
Angel,Joseph,Buy,827,ORD,ELP,First Class,5
Kaylee,Hale,Buy,535,ELP,HND,Main Cabin,3
Wesley,Lambert,Buy,448,HND,ELP,Main Cabin,3
Anthony,Hunter,Buy,122,ELP,BOS,First Class,3
April,Lopez,Buy,206,ELP,JFK,Business Class,6
Suzanne,Kennedy,Buy,612,ELP,YYZ,Business Class,8
Edward,Hernandez,Buy,1233,LAX,BOS,Main Cabin,4
Gabriel,Terrazas,Buy,198,ELP,ATL,First Class,7
Brian,Hayes,Buy,874,LAX,BOS,Main Cabin,8
Mario,Walker,Buy,715,ELP,HND,Business Class,6
Alexander,Cameron,Buy,283,ELP,ORD,Main Cabin,8
Keith,Ellis,Buy,660,ELP,BOS,Main Cabin,6
Gloria,Page,Buy,232,MEX,CJS,Main Cabin,6
Tyrone,Johnston,Buy,899,HND,ELP,Main Cabin,5
Deborah,Hunt,Buy,82,CDG,ELP,Business Class,1
Chris,Holden,Buy,1055,LAX,BOS,Business Class,7
Dana,Park,Buy,354,ELP,HND,First Class,2
Eduardo,Romero,Buy,35,BOS,ELP,Business Class,7
Richard,Vargas,Buy,259,ELP,CDG,First Class,1
Krista,Lambert,Buy,958,LAX,ORL,Main Cabin,5
Christopher,Lucero,Buy,738,ELP,ATL,Main Cabin,5
Nicole,Lloyd,Buy,871,BOS,LAX,First Class,8
Becky,Simpson,Buy,991,ELP,DFW,Business Class,4
Logan,Palmer,Buy,1280,ELP,ATL,Business Class,6
Nathan,Coleman,Buy,1079,HND,ELP,Business Class,3
Molly,Cohen,Buy,323,MEX,CJS,Business Class,2
Christopher,Osborne,Buy,591,MEX,CJS,Main Cabin,6
Heidi,Barker,Buy,576,ELP,LAS,Main Cabin,1
Mario,Walker,Buy,1250,ELP,CDG,Main Cabin,5
Beast,Disney,Buy,745,ELP,JFK,First Class,5
Elizabeth,Rodriguez,Buy,68,ELP,CUN,First Class,8
Jason,Wolfe,Buy,528,ELP,CDG,Main Cabin,6
Steven,Cabrera,Buy,494,ELP,LHR,Main Cabin,3
Michael,Robinson,Buy,1032,ELP,LHR,Main Cabin,2
Samantha,May,Buy,504,ORL,LAX,First Class,1
Jeremiah,Williamson,Buy,1053,LAX,BOS,Business Class,4
Felicia,Carlson,Buy,581,LAS,ELP,First Class,6
Laurie,Johnson,Buy,604,LAX,BOS,First Class,4
Megan,Noble,Buy,676,LHR,ELP,Main Cabin,4
Jerry,Lee,Buy,520,CUN,ELP,Main Cabin,3
Mary,Anderson,Buy,77,YYZ,ELP,Main Cabin,8
Brandon,Neal,Buy,766,LHR,ELP,First Class,8
Scott,Dunn,Buy,977,YYZ,ELP,Business Class,1
Amy,Chase,Buy,437,YYZ,ELP,Business Class,7
Derek,Lopez,Buy,672,ELP,LHR,Business Class,1
Amy,Chase,Buy,61,BOS,LAX,Business Class,3
Lauren,Neal,Buy,834,ELP,JFK,First Class,7
Shawn,Lee,Buy,414,ORL,LAX,First Class,8
Alexandra,Robinson,Buy,579,LAS,ELP,First Class,7
Darin,Baker,Buy,487,ELP,LAS,First Class,4
Thomas,King,Buy,1086,ELP,LAX,Main Cabin,4
Justin,Martinez,Buy,284,ELP,ORD,Business Class,7
Dana,Miller,Buy,1329,CUN,ELP,First Class,8
Gail,Parker,Buy,966,ELP,CUN,First Class,2
Victoria,Moses,Buy,1194,ELP,JFK,First Class,2
Jerry,Lee,Buy,605,LAX,BOS,First Class,2
Mark,Washington,Buy,303,BOS,ELP,Business Class,3
Craig,Schaefer,Buy,323,MEX,CJS,Main Cabin,7
Antonio,Edwards,Buy,75,YYZ,ELP,First Class,3
Chris,King,Buy,865,ORL,LAX,Main Cabin,7
Jessica,Frye,Buy,695,LAX,BOS,First Class,1
Thomas,Sanders,Buy,1008,ELP,ATL,First Class,4
Minnie,Mouse,Buy,1206,ELP,LAS,Business Class,3
Philip,Zamora,Buy,121,ELP,BOS,First Class,4
Dennis,Reynolds,Buy,468,ELP,ATL,Main Cabin,2
Patricia,Glenn,Buy,750,ELP,BOS,Main Cabin,3
Andrew,Parks,Buy,1113,BOS,ELP,Main Cabin,3
Lance,Dominguez,Buy,743,ATL,ELP,Main Cabin,3
Stitch,Disney,Buy,100,LAX,ELP,First Class,7
Gary,Smith,Buy,1136,ORL,LAX,Business Class,4
Bruce,Clark,Buy,1026,ELP,LAS,Main Cabin,2
Tyrone,Alvarado,Buy,1093,ELP,ORD,Main Cabin,2
Brandon,Flores,Buy,107,ORD,ELP,Main Cabin,4
Doris,Moore,Buy,73,ELP,YYZ,First Class,4
Melissa,Mccormick,Buy,555,ORD,ELP,Main Cabin,2
Stephanie,Perry,Buy,752,ELP,BOS,Business Class,4
Brett,Higgins,Buy,1165,ELP,HND,Main Cabin,1
Becky,Simpson,Buy,1183,ELP,ORD,Business Class,6
Sean,Hernandez,Buy,1057,ELP,CUN,Business Class,4
Goofy,Disney,Buy,82,CDG,ELP,Main Cabin,8
Brenda,Douglas,Buy,762,ELP,LHR,First Class,2
Virginia,Phelps,Buy,331,BOS,LAX,Business Class,2
Alexandra,Simpson,Buy,462,ELP,ORD,First Class,4
Hayden,Mcdaniel,Buy,200,ELP,ATL,First Class,1
Stephanie,Mcdonald,Buy,536,ELP,HND,First Class,1
Amy,Mcpherson,Buy,1224,ORL,LAX,First Class,1
Jennifer,Mills,Buy,481,ELP,BOS,Main Cabin,8
Nicole,Rowland,Buy,1321,BOS,LAX,First Class,5
Amy,Parsons,Buy,707,YYZ,ELP,Business Class,4
Paul,Fisher,Buy,56,ORL,LAX,Main Cabin,2
Elizabeth,Dominguez,Buy,1237,ELP,CUN,First Class,5
David,Gross,Buy,171,CDG,ELP,Business Class,5
Barbara,Love,Buy,1144,LAX,BOS,First Class,5
Bryan,Massey,Buy,568,JFK,ELP,Main Cabin,4
James,Henderson,Buy,175,ELP,HND,First Class,2
Krista,Blake,Buy,614,ELP,YYZ,Business Class,6
David,Soto,Buy,315,LHR,ELP,Business Class,7
Lawrence,Price,Buy,853,ELP,LHR,Main Cabin,6
Amy,Morse,Buy,1333,ELP,YYZ,Business Class,1
Theresa,Obrien,Buy,407,LHR,ELP,Business Class,1
Michelle,Pruitt,Buy,876,ELP,CUN,Business Class,2
Patrick,Henderson,Buy,1136,ORL,LAX,First Class,6
Anthony,Dalton,Buy,564,ELP,JFK,Business Class,8
Amy,Fuller,Buy,612,ELP,YYZ,First Class,3
Cody,Scott,Buy,1005,ORD,ELP,First Class,4
Amanda,Miller,Buy,833,ATL,ELP,First Class,3
Thomas,Elliott,Buy,1349,HND,ELP,Business Class,8
Timothy,Jones,Buy,584,ELP,LHR,Business Class,1
Mary,Cruz,Buy,462,ELP,ORD,First Class,6
Kyle,Taylor,Buy,392,ELP,BOS,First Class,3
Tracy,Fitzgerald,Buy,1169,HND,ELP,First Class,2
William,Wolf,Buy,778,LAX,ORL,First Class,3
Michelle,Wood,Buy,490,LAS,ELP,Business Class,5
Haley,Moss,Buy,518,ELP,CUN,Main Cabin,5
Danielle,Gardner,Buy,371,LAX,ELP,Business Class,2
Christine,Ellis,Buy,567,JFK,ELP,Main Cabin,4
Daniel,Hampton,Buy,911,LAX,ELP,First Class,6
Erin,Barton,Buy,783,LAX,BOS,Main Cabin,4
Ian,Rybak,Buy,483,BOS,ELP,Business Class,7
Ruth,Ponce,Buy,1191,ATL,ELP,Main Cabin,3
Christina,Walker,Buy,496,LHR,ELP,Main Cabin,1
Dakota,Bender,Buy,998,ELP,LAX,Business Class,7
Ryan,Bowman,Buy,739,ELP,ATL,First Class,7
Minnie,Mouse,Buy,1010,ELP,ATL,Business Class,6
Justin,Hawkins,Buy,1283,ATL,ELP,Main Cabin,2
Richard,Edwards,Buy,647,ORD,ELP,First Class,8
Carlos,Lynch,Buy,238,LAX,ORL,Main Cabin,3
Santiago,Olivas,Buy,1289,JFK,ELP,Business Class,3
Theresa,Clark,Buy,1328,ELP,CUN,Business Class,5
Jeffrey,Gonzalez,Buy,1066,YYZ,ELP,Main Cabin,7
Mark,Richards,Buy,1016,ELP,JFK,Main Cabin,7
Michael,Moran,Buy,242,BOS,LAX,Business Class,4
Angel,Barber,Buy,844,BOS,ELP,Business Class,8
Timothy,Greene,Buy,289,ELP,ATL,Business Class,1
Zachary,Tran,Buy,561,ATL,ELP,Main Cabin,4
Allison,Cross,Buy,296,ELP,JFK,Main Cabin,2
Mario,Walker,Buy,826,ORD,ELP,Main Cabin,7
Scott,Bailey,Buy,92,ELP,DFW,Main Cabin,4
Erica,Burch,Buy,83,CDG,ELP,Business Class,5
Christopher,Melendez,Buy,931,ELP,BOS,Business Class,4
Michelle,Maynard,Buy,217,ELP,LAS,First Class,8
Phillip,Meyer,Buy,298,JFK,ELP,Business Class,3
Brandon,Dillon,Buy,870,BOS,LAX,First Class,3
Ricky,Gardner,Buy,683,MEX,CJS,First Class,5
Danielle,Dorsey,Buy,401,LAS,ELP,Main Cabin,5
Michael,Thomas,Buy,1236,ELP,CUN,Main Cabin,2
Alexis,Ford,Buy,222,ELP,LHR,Main Cabin,2
Christopher,Contreras,Buy,908,ELP,LAX,Main Cabin,2
Mark,Lee,Buy,155,LAX,BOS,First Class,4
Kylie,Summers,Buy,208,JFK,ELP,First Class,8
Brad,Patel,Buy,1098,ELP,ATL,Business Class,4
Lisa,Miller,Buy,1182,ELP,ORD,Main Cabin,8
Wesley,Lambert,Buy,611,CUN,ELP,First Class,4
Mary,Church,Buy,155,LAX,BOS,Main Cabin,5
Nicholas,Jackson,Buy,1098,ELP,ATL,Main Cabin,1
Brittany,Weaver,Buy,502,MEX,CJS,Main Cabin,4
Peter,Pan,Buy,675,LHR,ELP,Business Class,3
Gregory,Short,Buy,189,LAX,ELP,First Class,1
Amy,Chase,Buy,565,ELP,JFK,First Class,5
Deanna,Cummings,Buy,918,ELP,ATL,Business Class,4
Samantha,May,Buy,1127,LHR,ELP,Main Cabin,3
April,Turner,Buy,1028,ELP,LAS,Business Class,7
Andrew,Hall,Buy,812,ELP,DFW,First Class,4
Ashley,Jones,Buy,778,LAX,ORL,Main Cabin,7
Jessica,Olsen,Buy,507,LAX,ORL,Main Cabin,3
Anthony,Hardin,Buy,381,ATL,ELP,Business Class,1
Sarah,Taylor,Buy,1230,BOS,LAX,Main Cabin,7
James,Henderson,Buy,1191,ATL,ELP,Main Cabin,6
Antonio,Edwards,Buy,1037,LHR,ELP,Main Cabin,8
William,Wolf,Buy,545,DFW,ELP,Main Cabin,6
Sharon,Gillespie,Buy,7,ELP,LAX,Business Class,6
Wendy,Montoya,Buy,763,ELP,LHR,Business Class,4
James,Simpson,Buy,940,LAS,ELP,Main Cabin,4
Tiffany,Davis,Buy,559,ELP,ATL,Business Class,3
Joshua,Hickman,Buy,487,ELP,LAS,Main Cabin,4
Jeffrey,Best,Buy,844,BOS,ELP,First Class,7
Jeffrey,Sloan,Buy,832,ATL,ELP,Main Cabin,6
Jon,Lopez,Buy,561,ATL,ELP,First Class,8
Kimberly,Johnson,Buy,895,ELP,HND,Main Cabin,3
Amy,Fuller,Buy,401,LAS,ELP,First Class,8
Jennifer,Mills,Buy,561,ATL,ELP,First Class,5
Elizabeth,Torres,Buy,147,LAX,ORL,Main Cabin,7
Bryan,Arriaga,Buy,492,ELP,LHR,Business Class,5
John,White,Buy,60,BOS,LAX,Main Cabin,3
Hayden,Mcdaniel,Buy,682,MEX,CJS,Main Cabin,4
Donald,Duck,Buy,849,LAS,ELP,Main Cabin,4
Robert,Preston,Buy,1242,ELP,YYZ,Business Class,6
Kimberly,Harris,Buy,1153,ELP,YYZ,First Class,6
Lori,Livingston,Buy,1118,ELP,LAS,Main Cabin,1
Timothy,Jones,Buy,1252,CDG,ELP,Business Class,1
Sariyah,Russell,Buy,280,LAX,ELP,Main Cabin,6
Doris,Mercado,Buy,459,LAX,ELP,Main Cabin,5
Deborah,Hunt,Buy,407,LHR,ELP,Main Cabin,4
Jill,Henderson,Buy,288,ELP,ATL,Main Cabin,4
Sariyah,Russell,Buy,821,LAX,ELP,Main Cabin,1
Lawrence,Price,Buy,182,ELP,DFW,Main Cabin,5
Sarah,Cline,Buy,236,ORL,LAX,First Class,5
Craig,Brown,Buy,1256,ELP,HND,Business Class,2
Sarah,Jones,Buy,375,ORD,ELP,Main Cabin,4
Martin,Edwards,Buy,126,ELP,LAS,Business Class,6
Michelle,Griffin,Buy,1118,ELP,LAS,First Class,8
Beth,Moss,Buy,1087,ELP,LAX,First Class,6
Rebecca,Brown,Buy,113,ATL,ELP,Main Cabin,7
Sandra,Newton,Buy,1069,ELP,CDG,Business Class,3
Adam,Bass,Buy,654,ELP,JFK,Business Class,1
Brandy,Wilkerson,Buy,577,ELP,LAS,Main Cabin,5
Anna,Gutierrez,Buy,976,YYZ,ELP,Business Class,1
Michael,Sanchez,Buy,1122,ELP,LHR,Main Cabin,1
Shannon,Holden,Buy,471,ATL,ELP,Business Class,1
Jennifer,Jones,Buy,1203,BOS,ELP,Main Cabin,6
Karla,Johnson,Buy,695,LAX,BOS,First Class,6
Simba,Disney,Buy,585,LHR,ELP,Business Class,2
Joseph,Hanna,Buy,918,ELP,ATL,Main Cabin,6
John,Sanders,Buy,1329,CUN,ELP,Business Class,1
Michael,Sanchez,Buy,493,ELP,LHR,Business Class,7
Christopher,Fields,Buy,1144,LAX,BOS,First Class,1
Dylan,Lopez,Buy,379,ELP,ATL,Main Cabin,8
Stephanie,Perry,Buy,582,ELP,LHR,Business Class,1
Mark,Ramos,Buy,561,ATL,ELP,First Class,5
David,Summers,Buy,75,YYZ,ELP,Business Class,2
Jason,Skinner,Buy,1241,CUN,ELP,Main Cabin,3
Courtney,Tran,Buy,917,ORD,ELP,Main Cabin,5
Elizabeth,Dominguez,Buy,1159,ELP,CDG,Business Class,8
Mark,Lee,Buy,363,DFW,ELP,First Class,4
Christopher,Craig,Buy,236,ORL,LAX,Main Cabin,5
Mercedes,Nichols,Buy,1006,ORD,ELP,Main Cabin,1
Jesse,Montgomery,Buy,587,LHR,ELP,First Class,7
Kara,Summers,Buy,1000,LAX,ELP,Business Class,1
Melissa,Holt,Buy,273,DFW,ELP,Business Class,1
Jerry,Gamble,Buy,817,ELP,LAX,First Class,3
Michael,Martinez,Buy,140,CJS,MEX,Business Class,5
Jessica,Frye,Buy,499,CJS,MEX,Main Cabin,2
Michael,Fox,Buy,1264,DFW,ELP,First Class,7
Elizabeth,Medina,Buy,862,MEX,CJS,Business Class,2
Karen,Zhang,Buy,526,YYZ,ELP,Main Cabin,7
Alejandra,Morris,Buy,812,ELP,DFW,Business Class,4
Tanya,Davis,Buy,285,ORD,ELP,First Class,1
Kara,Summers,Buy,844,BOS,ELP,Business Class,5
Jerry,Smith,Buy,1223,MEX,CJS,Business Class,3
Bobby,Gonzales,Buy,194,ELP,ORD,Main Cabin,3
Tiffany,May,Buy,409,CJS,MEX,First Class,3
